#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151AA5CFE
#Date Time: 2020-08-23 20:12:02.121
#Sample rate: 1.33333e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 8 kHz
#Period: 125 us
#Amplitude: 3 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0002188898250747012,3.00352675647422,2.626974164584564
-0.0002188148250747012,3.00352675647422,2.626974164584564
-0.0002187398250747012,2.993661057312209,2.626974164584564
-0.0002186648250747012,3.00352675647422,2.626974164584564
-0.0002185898250747012,3.00352675647422,2.626974164584564
-0.0002185148250747012,3.00352675647422,2.626974164584564
-0.0002184398250747012,3.00352675647422,2.637646238387591
-0.0002183648250747012,3.00352675647422,2.626974164584564
-0.0002182898250747012,3.00352675647422,2.637646238387591
-0.0002182148250747012,3.013392455636231,2.637646238387591
-0.0002181398250747012,3.023258154798243,2.648318312190618
-0.0002180648250747012,3.013392455636231,2.648318312190618
-0.0002179898250747012,3.00352675647422,2.648318312190618
-0.0002179148250747012,3.00352675647422,2.658990385993645
-0.0002178398250747012,2.993661057312209,2.658990385993645
-0.0002177648250747012,3.00352675647422,2.658990385993645
-0.0002176898250747012,3.00352675647422,2.658990385993645
-0.0002176148250747012,3.00352675647422,2.648318312190618
-0.0002175398250747012,3.00352675647422,2.658990385993645
-0.0002174648250747012,3.00352675647422,2.658990385993645
-0.0002173898250747012,3.00352675647422,2.658990385993645
-0.0002173148250747012,3.013392455636231,2.658990385993645
-0.0002172398250747012,3.023258154798243,2.669662459796672
-0.0002171648250747012,3.023258154798243,2.669662459796672
-0.0002170898250747012,3.023258154798243,2.669662459796672
-0.0002170148250747012,3.023258154798243,2.669662459796672
-0.0002169398250747012,3.013392455636231,2.669662459796672
-0.0002168648250747012,3.00352675647422,2.680334533599699
-0.0002167898250747012,3.00352675647422,2.669662459796672
-0.0002167148250747012,3.00352675647422,2.691006607402726
-0.0002166398250747012,3.00352675647422,2.680334533599699
-0.0002165648250747012,3.00352675647422,2.691006607402726
-0.0002164898250747012,3.013392455636231,2.680334533599699
-0.0002164148250747012,3.00352675647422,2.691006607402726
-0.0002163398250747012,3.013392455636231,2.691006607402726
-0.0002162648250747012,3.013392455636231,2.701678681205753
-0.0002161898250747012,3.013392455636231,2.691006607402726
-0.0002161148250747012,3.013392455636231,2.691006607402726
-0.0002160398250747012,3.013392455636231,2.691006607402726
-0.0002159648250747012,3.013392455636231,2.701678681205753
-0.0002158898250747012,3.00352675647422,2.701678681205753
-0.0002158148250747012,3.00352675647422,2.701678681205753
-0.0002157398250747012,3.00352675647422,2.701678681205753
-0.0002156648250747012,3.00352675647422,2.71235075500878
-0.0002155898250747012,3.00352675647422,2.71235075500878
-0.0002155148250747012,3.00352675647422,2.71235075500878
-0.0002154398250747012,3.013392455636231,2.71235075500878
-0.0002153648250747012,3.013392455636231,2.71235075500878
-0.0002152898250747012,3.00352675647422,2.71235075500878
-0.0002152148250747012,3.023258154798243,2.71235075500878
-0.0002151398250747012,3.023258154798243,2.71235075500878
-0.0002150648250747012,3.033123853960254,2.723022828811807
-0.0002149898250747012,3.023258154798243,2.723022828811807
-0.0002149148250747012,3.023258154798243,2.723022828811807
-0.0002148398250747012,3.00352675647422,2.723022828811807
-0.0002147648250747012,3.013392455636231,2.733694902614834
-0.0002146898250747012,3.00352675647422,2.723022828811807
-0.0002146148250747012,3.00352675647422,2.733694902614834
-0.0002145398250747012,3.00352675647422,2.733694902614834
-0.0002144648250747012,3.00352675647422,2.733694902614834
-0.0002143898250747012,3.00352675647422,2.733694902614834
-0.0002143148250747012,3.00352675647422,2.733694902614834
-0.0002142398250747012,3.013392455636231,2.723022828811807
-0.0002141648250747012,3.013392455636231,2.733694902614834
-0.0002140898250747012,3.023258154798243,2.744366976417861
-0.0002140148250747012,3.023258154798243,2.733694902614834
-0.0002139398250747012,3.013392455636231,2.744366976417861
-0.0002138648250747012,3.013392455636231,2.733694902614834
-0.0002137898250747012,3.00352675647422,2.744366976417861
-0.0002137148250747012,2.993661057312209,2.744366976417861
-0.0002136398250747012,3.00352675647422,2.744366976417861
-0.0002135648250747012,3.00352675647422,2.744366976417861
-0.0002134898250747012,3.00352675647422,2.744366976417861
-0.0002134148250747012,3.00352675647422,2.744366976417861
-0.0002133398250747012,3.00352675647422,2.755039050220888
-0.0002132648250747012,3.00352675647422,2.744366976417861
-0.0002131898250747012,3.013392455636231,2.755039050220888
-0.0002131148250747012,3.013392455636231,2.755039050220888
-0.0002130398250747012,3.013392455636231,2.755039050220888
-0.0002129648250747012,3.023258154798243,2.755039050220888
-0.0002128898250747012,3.023258154798243,2.755039050220888
-0.0002128148250747012,3.00352675647422,2.755039050220888
-0.0002127398250747012,3.00352675647422,2.755039050220888
-0.0002126648250747012,3.013392455636231,2.765711124023915
-0.0002125898250747012,3.013392455636231,2.765711124023915
-0.0002125148250747012,3.013392455636231,2.765711124023915
-0.0002124398250747012,3.00352675647422,2.765711124023915
-0.0002123648250747012,3.00352675647422,2.765711124023915
-0.0002122898250747012,3.00352675647422,2.765711124023915
-0.0002122148250747012,3.00352675647422,2.765711124023915
-0.0002121398250747012,3.00352675647422,2.776383197826942
-0.0002120648250747012,3.00352675647422,2.765711124023915
-0.0002119898250747012,3.013392455636231,2.776383197826942
-0.0002119148250747012,3.013392455636231,2.776383197826942
-0.0002118398250747012,3.00352675647422,2.776383197826942
-0.0002117648250747012,3.013392455636231,2.765711124023915
-0.0002116898250747012,3.00352675647422,2.776383197826942
-0.0002116148250747012,3.00352675647422,2.776383197826942
-0.0002115398250747012,3.00352675647422,2.776383197826942
-0.0002114648250747012,3.013392455636231,2.787055271629969
-0.0002113898250747012,2.993661057312209,2.776383197826942
-0.0002113148250747012,2.993661057312209,2.776383197826942
-0.0002112398250747012,2.993661057312209,2.776383197826942
-0.0002111648250747012,3.00352675647422,2.776383197826942
-0.0002110898250747012,3.00352675647422,2.787055271629969
-0.0002110148250747012,3.00352675647422,2.787055271629969
-0.0002109398250747012,3.023258154798243,2.776383197826942
-0.0002108648250747012,3.023258154798243,2.787055271629969
-0.0002107898250747012,3.00352675647422,2.787055271629969
-0.0002107148250747012,3.00352675647422,2.787055271629969
-0.0002106398250747012,3.00352675647422,2.787055271629969
-0.0002105648250747012,3.00352675647422,2.797727345432996
-0.0002104898250747012,2.993661057312209,2.787055271629969
-0.0002104148250747012,3.00352675647422,2.797727345432996
-0.0002103398250747012,3.00352675647422,2.797727345432996
-0.0002102648250747012,3.00352675647422,2.797727345432996
-0.0002101898250747012,3.00352675647422,2.797727345432996
-0.0002101148250747012,3.00352675647422,2.797727345432996
-0.0002100398250747012,3.013392455636231,2.797727345432996
-0.0002099648250747012,3.013392455636231,2.797727345432996
-0.0002098898250747012,3.013392455636231,2.797727345432996
-0.0002098148250747012,3.023258154798243,2.797727345432996
-0.0002097398250747012,3.013392455636231,2.797727345432996
-0.0002096648250747012,3.013392455636231,2.808399419236022
-0.0002095898250747012,2.993661057312209,2.797727345432996
-0.0002095148250747012,3.00352675647422,2.808399419236022
-0.0002094398250747012,3.013392455636231,2.797727345432996
-0.0002093648250747012,2.993661057312209,2.808399419236022
-0.0002092898250747012,3.00352675647422,2.808399419236022
-0.0002092148250747012,3.00352675647422,2.808399419236022
-0.0002091398250747012,2.993661057312209,2.808399419236022
-0.0002090648250747012,3.00352675647422,2.808399419236022
-0.0002089898250747012,3.00352675647422,2.81907149303905
-0.0002089148250747012,3.013392455636231,2.808399419236022
-0.0002088398250747012,3.013392455636231,2.808399419236022
-0.0002087648250747012,3.013392455636231,2.808399419236022
-0.0002086898250747012,3.013392455636231,2.808399419236022
-0.0002086148250747012,3.013392455636231,2.808399419236022
-0.0002085398250747012,3.00352675647422,2.808399419236022
-0.0002084648250747012,2.993661057312209,2.81907149303905
-0.0002083898250747012,3.00352675647422,2.81907149303905
-0.0002083148250747012,3.00352675647422,2.81907149303905
-0.0002082398250747012,3.013392455636231,2.829743566842077
-0.0002081648250747012,3.00352675647422,2.81907149303905
-0.0002080898250747012,2.993661057312209,2.81907149303905
-0.0002080148250747012,3.013392455636231,2.829743566842077
-0.0002079398250747012,3.00352675647422,2.81907149303905
-0.0002078648250747012,3.013392455636231,2.829743566842077
-0.0002077898250747012,3.013392455636231,2.829743566842077
-0.0002077148250747012,3.023258154798243,2.829743566842077
-0.0002076398250747012,3.023258154798243,2.829743566842077
-0.0002075648250747012,3.023258154798243,2.829743566842077
-0.0002074898250747012,3.013392455636231,2.829743566842077
-0.0002074148250747012,3.013392455636231,2.840415640645103
-0.0002073398250747012,3.00352675647422,2.840415640645103
-0.0002072648250747012,3.023258154798243,2.840415640645103
-0.0002071898250747012,3.00352675647422,2.829743566842077
-0.0002071148250747012,3.013392455636231,2.840415640645103
-0.0002070398250747012,3.013392455636231,2.840415640645103
-0.0002069648250747012,3.023258154798243,2.840415640645103
-0.0002068898250747012,3.023258154798243,2.840415640645103
-0.0002068148250747012,3.023258154798243,2.851087714448131
-0.0002067398250747012,3.023258154798243,2.840415640645103
-0.0002066648250747012,3.023258154798243,2.840415640645103
-0.0002065898250747012,3.023258154798243,2.851087714448131
-0.0002065148250747012,3.023258154798243,2.851087714448131
-0.0002064398250747012,3.013392455636231,2.840415640645103
-0.0002063648250747012,3.013392455636231,2.851087714448131
-0.0002062898250747012,3.00352675647422,2.851087714448131
-0.0002062148250747012,3.013392455636231,2.851087714448131
-0.0002061398250747012,3.013392455636231,2.851087714448131
-0.0002060648250747012,3.013392455636231,2.851087714448131
-0.0002059898250747012,3.013392455636231,2.851087714448131
-0.0002059148250747012,3.013392455636231,2.851087714448131
-0.0002058398250747012,3.013392455636231,2.861759788251157
-0.0002057648250747012,3.023258154798243,2.861759788251157
-0.0002056898250747012,3.023258154798243,2.861759788251157
-0.0002056148250747012,3.023258154798243,2.851087714448131
-0.0002055398250747012,3.023258154798243,2.851087714448131
-0.0002054648250747012,3.033123853960254,2.861759788251157
-0.0002053898250747012,3.013392455636231,2.851087714448131
-0.0002053148250747012,3.013392455636231,2.851087714448131
-0.0002052398250747012,3.013392455636231,2.861759788251157
-0.0002051648250747012,3.013392455636231,2.861759788251157
-0.0002050898250747012,3.013392455636231,2.861759788251157
-0.0002050148250747012,3.013392455636231,2.861759788251157
-0.0002049398250747012,3.00352675647422,2.861759788251157
-0.0002048648250747012,3.013392455636231,2.861759788251157
-0.0002047898250747012,3.013392455636231,2.861759788251157
-0.0002047148250747012,3.013392455636231,2.861759788251157
-0.0002046398250747012,3.023258154798243,2.861759788251157
-0.0002045648250747012,3.023258154798243,2.861759788251157
-0.0002044898250747012,3.023258154798243,2.872431862054184
-0.0002044148250747012,3.013392455636231,2.851087714448131
-0.0002043398250747012,3.00352675647422,2.861759788251157
-0.0002042648250747012,3.013392455636231,2.872431862054184
-0.0002041898250747012,3.013392455636231,2.872431862054184
-0.0002041148250747012,3.00352675647422,2.861759788251157
-0.0002040398250747012,3.00352675647422,2.851087714448131
-0.0002039648250747012,3.00352675647422,2.872431862054184
-0.0002038898250747012,3.00352675647422,2.872431862054184
-0.0002038148250747012,3.00352675647422,2.861759788251157
-0.0002037398250747012,3.013392455636231,2.861759788251157
-0.0002036648250747012,3.013392455636231,2.861759788251157
-0.0002035898250747012,3.033123853960254,2.861759788251157
-0.0002035148250747012,3.023258154798243,2.872431862054184
-0.0002034398250747012,3.023258154798243,2.872431862054184
-0.0002033648250747012,3.023258154798243,2.872431862054184
-0.0002032898250747012,3.00352675647422,2.861759788251157
-0.0002032148250747012,3.00352675647422,2.872431862054184
-0.0002031398250747012,3.013392455636231,2.872431862054184
-0.0002030648250747012,3.013392455636231,2.872431862054184
-0.0002029898250747012,3.013392455636231,2.872431862054184
-0.0002029148250747012,3.00352675647422,2.872431862054184
-0.0002028398250747012,3.013392455636231,2.872431862054184
-0.0002027648250747012,3.00352675647422,2.872431862054184
-0.0002026898250747012,3.023258154798243,2.883103935857211
-0.0002026148250747012,3.013392455636231,2.883103935857211
-0.0002025398250747012,3.023258154798243,2.883103935857211
-0.0002024648250747012,3.023258154798243,2.872431862054184
-0.0002023898250747012,3.00352675647422,2.883103935857211
-0.0002023148250747012,3.013392455636231,2.883103935857211
-0.0002022398250747012,3.013392455636231,2.883103935857211
-0.0002021648250747012,3.013392455636231,2.872431862054184
-0.0002020898250747012,3.00352675647422,2.883103935857211
-0.0002020148250747012,3.013392455636231,2.872431862054184
-0.0002019398250747012,3.00352675647422,2.883103935857211
-0.0002018648250747012,3.00352675647422,2.883103935857211
-0.0002017898250747012,3.00352675647422,2.883103935857211
-0.0002017148250747012,3.00352675647422,2.872431862054184
-0.0002016398250747012,3.013392455636231,2.883103935857211
-0.0002015648250747012,3.013392455636231,2.883103935857211
-0.0002014898250747012,3.013392455636231,2.883103935857211
-0.0002014148250747012,3.023258154798243,2.883103935857211
-0.0002013398250747012,3.023258154798243,2.883103935857211
-0.0002012648250747012,3.00352675647422,2.883103935857211
-0.0002011898250747012,3.00352675647422,2.883103935857211
-0.0002011148250747012,3.013392455636231,2.883103935857211
-0.0002010398250747012,3.013392455636231,2.883103935857211
-0.0002009648250747012,3.00352675647422,2.893776009660238
-0.0002008898250747012,3.00352675647422,2.883103935857211
-0.0002008148250747012,3.00352675647422,2.883103935857211
